Added_Sugars,Alcohol,Calories,Display_Name,Drkgreen_Vegetables,Drybeans_Peas,Factor,Food_Code,Fruits,Grains,Increment,Meats,Milk,Multiplier,Oils,Orange_Vegetables,Other_Vegetables,Portion_Amount,Portion_Default,Portion_Display_Name,Saturated_Fats,Solid_Fats,Soy,Starchy_vegetables,Vegetables,Whole_Grains
10.78908,0,58.5,Oatmeal raisin cookie,0,0,1,53233010,0.00871,0.38714,1,0,0,1,0.00009,0,0,1,1,"medium (2-5/8"" across)",0.5876,19.53081,0,0,0,0.07644
20.74823,0,112.5,Oatmeal raisin cookie,0,0,1,53233010,0.01675,0.7445,0.5,0,0,0.5,0.00017,0,0,1,2,"""big"" cookie (4"" across)",1.13,37.55925,0,0,0,0.147
31.53731,0,171,Oatmeal raisin cookie,0,0,1,53233010,0.02546,1.13164,0.5,0,0,0.5,0.00025,0,0,1,2,Little Debbie cookie,1.7176,57.09006,0,0,0,0.22344
10.77396,0,51.57,Reduced-fat oatmeal raisin cookie,0,0,1,53233040,0.03834,0.40379,1,0,0,1,0.12432,0,0,1,1,cookie,0.0729,0.00486,0,0,0,0.05373
18.84424,0,76.32,Peanut butter cookie,0,0,1,53234000,0,0.26656,1,0.3056,0,1,0.29874,0,0,1,1,medium,0.7184,14.2704,0.0048,0,0,0
29.44412,0,119.25,Peanut butter cookie,0,0,1,53234000,0,0.4165,0.5,0.4775,0,0.5,0.46678,0,0,1,2,"""big"" cookie (4"" across)",1.1225,22.2975,0.0075,0,0,0
3.89462,0,35.14,Shortbread cookie,0,0,1,53239000,0,0.26075,1,0,0,1,0,0,0,1,1,small (Lorna Doone),0.4277,14.32872,0,0,0,0.06279
11.68386,0,105.42,Shortbread cookie,0,0,1,53239000,0,0.78225,0.5,0,0,0.5,0,0,0,1,2,large,1.2831,42.98616,0,0,0,0.18837
8.34562,0,75.3,Shortbread cookie,0,0,1,53239000,0,0.55875,0.5,0,0,0.5,0,0,0,1,2,"medium (2"" across)",0.9165,30.7044,0,0,0,0.13455
3.50516,0,31.626,Shortbread cookie,0,0,1,53239000,0,0.23468,1,0,0,1,0,0,0,1,2,Girl Scout cookie,0.38493,12.89585,0,0,0,0.05651
16.09016,0,76,Sugar cookie,0,0,1,53241500,0,0.48336,1,0,0,1,0,0,0,1,1,"medium (2 5/8"" across)",1.0832,30.00384,0,0,0,0
25.14087,0,118.75,Sugar cookie,0,0,1,53241500,0,0.75525,0.5,0,0,0.5,0,0,0,1,2,"large (3 1/2-4"" across)",1.6925,46.881,0,0,0,0
9.05071,0,42.75,Sugar cookie,0,0,1,53241500,0,0.27189,1,0,0,1,0,0,0,1,2,"small (2"" across)",0.6093,16.87716,0,0,0,0
16.69578,0,53.13,Vanilla sandwich cookie,0,0,1,53243000,0,0.27225,1,0,0,1,0,0,0,1,1,sandwich,0.3278,19.47033,0,0,0,0
4.4653,0,17.64,Vanilla wafer,0,0,1,53247000,0,0.10752,1,0,0,1,0,0,0,1,1,medium,0.1536,5.1192,0,0,0,0
62.22031,0,355.5,"Apple pie, two crust",0,0,1,53301000,0.342,2.004,0.5,0,0,0.5,3.417,0,0,1,1,"piece (1/8 of 9"" pie)",5.7,5.481,0,0,0,0
112.95717,0,363,Apple pie with crumb topping,0,0,1,53301500,0.633,1.683,0.5,0,0,0.5,0,0,0,1,1,"piece (1/8 of 9"" pie)",2.745,121.905,0,0,0,0
93.71666,0,380.16,Chocolate cream pie,0,0,1,53342000,0,1.5768,0.5,0.10944,0.32256,0.5,0,0,0,1,1,"piece (1/8 of 9"" pie)",6.552,160.35408,0,0,0,0
62.88128,0,323.4,Pumpkin pie,0,0,1,53347000,0,1.4938,0.5,0.2156,0.20482,0.5,0,0.13398,0,1,1,"piece (1/8 of 9"" pie)",2.7412,123.71436,0,0,0.13398,0
172.26509,0,367.16,Lemon meringue pie,0,0,1,53381000,0.09042,1.44261,0.5,0.01781,0,0.5,0,0,0,1,1,"piece (1/8 of 9"" pie)",2.4249,105.15024,0,0,0,0
170.43489,0,456,Pecan pie,0,0,1,53385000,0,1.56294,0.5,1.03854,0,0.5,1.36217,0,0,1,1,"piece (1/8 of 9"" pie)",4.0356,108.10962,0,0,0,0
1.1858,0,134.4,Cheese blintz,0,0,1,53400200,0,0.5754,0.5,0,0.0581,0.5,0,0,0,1,1,blintz,2.0041,4.9833,0,0,0,0
1.9985,0,123.2,Fruit blintz,0,0,1,53400300,0.1092,0.4452,0.5,0,0.0189,0.5,0,0,0,1,1,blintz,1.2852,3.6288,0,0,0,0
69.63792,0,209,Peach cobbler,0,0,1,53410800,0.4,1.15649,0.25,0,0,0.5,0,0,0,0.5,1,cup,1.069,42.34977,0,0,0,0
59.47296,0,192,Apple crisp,0,0,1,53415100,0.4,0.85608,0.25,0,0,0.5,0.59655,0,0,0.5,1,cup,0.803,29.16945,0,0,0,0
26.92,0,267.24,Cream puff or Žclair,0,0,1,53420200,0,1.58712,0.5,0.13668,0.04182,0.5,0,0,0,1,1,Žclair,4.2024,123.44346,0,0,0,0
29.56,0,293.44,Cream puff or Žclair,0,0,1,53420200,0,1.74272,0.5,0.15008,0.04592,0.5,0,0,0,1,2,cream puff,4.6144,135.54576,0,0,0,0
45.42993,0,261.95,Plain Danish pastry,0,0,1,53510000,0,1.3481,0.5,0,0,0.5,0.00592,0,0,1,1,"medium (4-1/4"" across)",3.692,124.75125,0.0429,0,0,0
99.24692,0,572.26,Plain Danish pastry,0,0,1,53510000,0,2.94508,0.5,0,0,0.5,0.01294,0,0,1,2,"large (7"" across)",8.0656,272.5335,0.09372,0,0,0
24.46227,0,141.05,Plain Danish pastry,0,0,1,53510000,0,0.7259,0.5,0,0,0.5,0.00319,0,0,1,2,"small (3"" across)",1.988,67.17375,0.0231,0,0,0
37.04287,0,213.59,Plain Danish pastry,0,0,1,53510000,0,1.09922,0.5,0,0,0.5,0.00483,0,0,1,2,Toaster Strudel,3.0104,101.72025,0.03498,0,0,0
60.2752,0,263.41,Fruit-filled Danish pastry,0,0,1,53510100,0.16543,1.44272,0.5,0,0,0.5,0,0,0,1,1,"medium (4-1/4"" across)",3.4506,111.63969,0,0,0,0
120.55039,0,526.82,Fruit-filled Danish pastry,0,0,1,53510100,0.33086,2.88544,0.5,0,0,0.5,0,0,0,1,2,"large (7"" across)",6.9012,223.27938,0,0,0,0
29.71312,0,129.85,Fruit-filled Danish pastry,0,0,1,53510100,0.08155,0.7112,0.5,0,0,0.5,0,0,0,1,2,"small (3"" across)",1.701,55.03365,0,0,0,0
44.99416,0,196.63,Fruit-filled Danish pastry,0,0,1,53510100,0.12349,1.07696,0.5,0,0,0.5,0,0,0,1,2,Toaster Strudel,2.5758,83.33667,0,0,0,0
29.58228,0,418.88,Cheese Danish pastry,0,0,1,53511000,0,2.74512,0.5,0,0,0.5,0.00423,0,0,1,1,"medium (5"" across)",7.6048,211.64976,0,0,0,0
44.63755,0,632.06,Cheese Danish pastry,0,0,1,53511000,0,4.14219,0.5,0,0,0.5,0.00638,0,0,1,2,"large (7"" across)",11.4751,319.36437,0,0,0,0
14.52701,0,205.7,Cheese Danish pastry,0,0,1,53511000,0,1.34805,0.5,0,0,0.5,0.00208,0,0,1,2,"small (3"" across)",3.7345,103.93515,0,0,0,0
41.41779,0,94.72,Fat-free cheese Danish pastry,0,0,1,53511500,0.00064,0.75936,0.5,0,0.01216,0.5,0.00292,0,0,1,1,slice,0.064,0.48096,0,0,0,0
38.73166,0,197.87,Cake doughnut,0,0,1,53520110,0,1.00627,0.5,0,0,0.5,0,0,0,1,1,"medium (3-1/4"" across)",1.7014,93.89331,0,0,0,0
47.79651,0,244.18,Cake doughnut,0,0,1,53520110,0,1.24178,0.5,0,0,0.5,0,0,0,1,2,"large (3-5/8"" across)",2.0996,115.86834,0,0,0,0
42.85205,0,218.92,Cake doughnut,0,0,1,53520110,0,1.11332,0.5,0,0,0.5,0,0,0,1,2,"twist (4-1/2"" long)",1.8824,103.88196,0,0,0,0
11.53709,0,58.94,Cake doughnut,0,0,1,53520110,0,0.29974,1,0,0,1,0,0,0,1,2,doughnut hole,0.5068,27.96822,0,0,0,0
20.60195,0,105.25,Cake doughnut,0,0,1,53520110,0,0.53525,0.5,0,0,0.5,0,0,0,1,2,"small (2-1/2"" across)",0.905,49.94325,0,0,0,0
45.33875,0,251.22,"Cake doughnut, frosted",0,0,1,53520140,0,1.02025,0.5,0,0,0.5,0,0,0,1,1,"medium(3-1/4"" across)",4.2983,145.37052,0.02438,0,0,0
59.02591,0,327.06,"Cake doughnut, frosted",0,0,1,53520140,0,1.32825,0.5,0,0,0.5,0,0,0,1,2,"large (3-5/8"" across)",5.5959,189.25596,0.03174,0,0,0
17.10896,0,94.8,"Cake doughnut, frosted",0,0,1,53520140,0,0.385,1,0,0,1,0,0,0,1,2,doughnut hole,1.622,54.8568,0.0092,0,0,0
30.79613,0,170.64,"Cake doughnut, frosted",0,0,1,53520140,0,0.693,0.5,0,0,0.5,0,0,0,1,2,"small (2-1/2"" across)",2.9196,98.74224,0.01656,0,0,0
88.49133,0,274.77,"Chocolate raised doughnut, frosted",0,0,1,53521100,0,0.89531,0.5,0,0,0.5,0.00205,0,0,1,1,"medium (3"" across)",4.3168,123.64011,0.01491,0,0,0
28.6662,0,89.01,"Chocolate raised doughnut, frosted",0,0,1,53521100,0,0.29003,1,0,0,1,0.00066,0,0,1,2,doughnut hole,1.3984,40.05243,0.00483,0,0,0
127.12839,0,394.74,"Chocolate raised doughnut, frosted",0,0,1,53521100,0,1.28622,0.5,0,0,0.5,0.00295,0,0,1,2,"large (4"" across)",6.2016,177.62382,0.02142,0,0,0
52.77024,0,241.8,Raised doughnut,0,0,1,53521110,0,1.086,0.5,0,0,0.5,0.00253,0,0,1,1,"medium (3-3/4"" across)",3.486,119.799,0.018,0,0,0
11.43355,0,52.39,Raised doughnut,0,0,1,53521110,0,0.2353,1,0,0,1,0.00055,0,0,1,2,doughnut hole,0.7553,25.95645,0.0039,0,0,0
65.9628,0,302.25,Raised doughnut,0,0,1,53521110,0,1.3575,0.5,0,0,0.5,0.00317,0,0,1,2,"large (4"" across)",4.3575,149.74875,0.0225,0,0,0
79.15535,0,362.7,Raised doughnut,0,0,1,53521110,0,1.629,0.5,0,0,0.5,0.0038,0,0,1,2,"twist (5"" long)",5.229,179.6985,0.027,0,0,0
27.26462,0,124.93,Raised doughnut,0,0,1,53521110,0,0.5611,0.5,0,0,0.5,0.00131,0,0,1,2,"small (3"" across)",1.8011,61.89615,0.0093,0,0,0
90.257,0,274.77,"Raised doughnut, frosted",0,0,1,53521130,0,0.91306,0.5,0,0,0.5,0.00205,0,0,1,1,"medium (3"" across)",4.1961,122.90526,0.01491,0,0,0
129.66498,0,394.74,"Raised doughnut, frosted",0,0,1,53521130,0,1.31172,0.5,0,0,0.5,0.00295,0,0,1,2,"large (4"" across)",6.0282,176.56812,0.02142,0,0,0
29.23818,0,89.01,"Raised doughnut, frosted",0,0,1,53521130,0,0.29578,1,0,0,1,0.00066,0,0,1,2,doughnut hole,1.3593,39.81438,0.00483,0,0,0
51.7056,0,221,Jelly doughnut,0,0,1,53521140,0.00325,0.89375,0.5,0,0,0.5,0.01098,0,0,1,1,doughnut,3.146,104.47515,0.00975,0,0,0
37.65402,0,204.36,Pop Tart,0,0,1,53530000,0.02236,1.95,0.5,0,0,0.5,0.00012,0,0,1,1,Pop Tart,0.7904,44.7876,0,0.00728,0.00728,0
49.89198,0,139.49,Breakfast bar,0,0,1,53540200,0.00777,0.73889,0.5,0,0,0.5,0.50304,0,0,1,1,bar,0.555,0,0,0,0,0.2664
31.13551,0,142.8,Meal replacement bar (Slim Fast bar),0,0,1,53541200,0,0,0.5,0.1241,0.15368,0.5,0.1057,0,0,1,1,bar,2.4276,38.36934,0.07616,0,0,0
27.59344,0,129.92,Granola bar,0,0,1,53542100,0.00756,0.54152,0.5,0.03808,0,0.5,0.05924,0,0,1,1,bar,3.5532,31.85784,0,0,0,0.54152
32.55741,0,95.28,Lowfat granola bar,0,0,1,53542200,0.04104,0.43488,0.5,0.04416,0,0.5,0.04608,0,0,1,1,bar,0.1752,5.65704,0,0,0,0.28848
37.98365,0,111.16,Lowfat granola bar,0,0,1,53542200,0.04788,0.50736,0.5,0.05152,0,0.5,0.05376,0,0,1,2,Nature Valley bar,0.2044,6.59988,0,0,0,0.33656
28.48774,0,83.37,Lowfat granola bar,0,0,1,53542200,0.03591,0.38052,0.5,0.03864,0,0.5,0.04032,0,0,1,2,Kellogg's bar,0.1533,4.94991,0,0,0,0.25242
63.02001,0,171.36,Chocolate-covered granola bar,0,0,1,53544200,0,0.25272,0.5,0,0,0.5,0.62544,0,0,1,1,Kudos bar,2.9628,38.87676,0,0,0,0.21168
49.01556,0,133.28,Chocolate-covered granola bar,0,0,1,53544200,0,0.19656,0.5,0,0,0.5,0.48645,0,0,1,2,Quaker Oats bar,2.3044,30.23748,0,0,0,0.16464
57.76834,0,157.08,Chocolate-covered granola bar,0,0,1,53544200,0,0.23166,0.5,0,0,0.5,0.57332,0,0,1,2,Sweet Success bar,2.7159,35.63703,0,0,0,0.19404
43.48595,0,228.8,Fortified high energy bar (Powerbar),0,0,1,53544450,0,1.248,0.5,0.10465,0,0.5,0.12538,0,0,1,1,bar,0.3315,0.02925,0,0,0,0.1729
7.24506,0,63.555,Animal cracker,0,0,0.25,54101010,0,0.63954,0.25,0,0,1,0,0,0,0.25,1,individual box,0.49305,16.89822,0,0,0,0
8.1348,0,71.36,Animal cracker,0,0,0.25,54101010,0,0.71808,0.25,0,0,1,0,0,0,0.25,2,cup,0.5536,18.97344,0,0,0,0
1.27106,0,11.15,Animal cracker,0,0,1,54101010,0,0.1122,1,0,0,1,0,0,0,1,2,cracker,0.0865,2.9646,0,0,0,0
16.72537,0,59.22,Graham cracker,0,0,1,54102010,0,0.50204,0.5,0,0,0.5,0,0,0,1,1,large rectangle (2 squares),0.2128,11.69532,0,0,0,0.25102
0.16189,0,15.06,Snack cracker,0,0,1,54301000,0,0.13062,1,0,0,1,0,0,0,1,1,round cracker (Ritz),0.1134,6.64659,0,0,0,0
0.71501,0,66.515,Snack cracker,0,0,0.25,54301000,0,0.57691,0.25,0,0,1,0,0,0,0.25,2,cup bite size crackers,0.50085,29.35577,0,0,0,0
0.21585,0,20.08,Snack cracker,0,0,1,54301000,0,0.17416,1,0,0,1,0,0,0,1,2,rectangular cracker,0.1512,8.86212,0,0,0,0
0.75727,0,11.76,Reduced-fat snack cracker,0,0,1,54301100,0,0.1773,1,0,0,1,0,0,0,1,1,round cracker (Ritz),0.0135,0.58914,0,0,0,0
0.58058,0,9.016,Reduced-fat snack cracker,0,0,1,54301100,0,0.13593,1,0,0,1,0,0,0,1,2,Snackwell's cracker,0.01035,0.45167,0,0,0,0
0,0,66.6475,Cheese cracker,0,0,0.25,54304000,0,0.52854,0.25,0,0.01338,1,0.00088,0,0,0.25,1,cup bit-size crackers,1.24153,29.45236,0,0,0,0
0,0,140.84,Cheese cracker,0,0,1,54304000,0,1.11692,0.5,0,0.02828,0.5,0.00187,0,0,1,2,single serving bag,2.6236,62.23896,0,0,0,0
0.11313,0,49.68,Reduced fat cheese cracker,0,0,0.25,54304100,0,0.68136,0.25,0,0.01428,1,0.01459,0,0,0.25,1,cup,0.138,6.15924,0,0,0,0
0,0,110.6,Matzo,0,0,1,54307000,0,1.897,0.5,0,0,0.5,0,0,0,1,1,matzo,0.0644,0,0,0,0,0
0,0,13.02,Saltine cracker,0,0,1,54325000,0,0.17265,1,0,0,1,0.00003,0,0,1,1,square cracker,0.0879,2.94948,0,0,0,0
0,0,26.04,Saltine cracker,0,0,1,54325000,0,0.3453,1,0,0,1,0.00005,0,0,1,2,rectangle cracker,0.1758,5.89896,0,0,0,0
0.88318,0,11.856,Peanut butter sandwich cracker,0,0,1,54328100,0,0.07788,1,0.03547,0,1,0.04063,0,0,1,1,sandwich,0.11784,2.65939,0,0,0,0.00014
0.29582,0,33.39,Cheese sandwich cracker,0,0,1,54328200,0,0.30807,1,0,0.00413,1,0,0,0,1,1,sandwich,0.4284,12.83688,0,0,0,0
0,0,17.72,100% whole wheat cracker (Triscuit),0,0,1,54337000,0,0.20808,1,0,0,1,0,0,0,1,1,cracker,0.1356,5.62752,0,0,0,0.20808
0,0,15.795,Reduced-fat Triscuit,0,0,1,54337050,0,0.23408,1,0,0,1,0.00007,0,0,1,1,cracker,0.06162,3.01369,0,0,0,0.23408
7.80544,0,76,Wheat cracker,0,0,0.16,54338000,0,0.68752,2,0,0,0.25,0,0,0,8,1,Wheat Thins,0.828,28.27008,0,0,0,0.39584
6.915,0,67,Wheat cracker,0,0,0.15,54338000,0,0.6091,0.25,0,0,0.5,0,0,0,0.5,2,ounce crackers,0.735,25.046,0,0,0,0.351
0,0,237.16,Corn chips (Fritos),0,0,1,54401020,0,1.84536,0.25,0,0,0.25,3.02886,0,0,1,1,cup,2.002,0,0,0,0,0
0,0,150.92,Corn chips (Fritos),0,0,1,54401020,0,1.17432,0.5,0,0,0.5,1.92746,0,0,1,2,single srvg bag (bag = 1 oz),1.274,0,0,0,0,0
0,0,344.96,Corn chips (Fritos),0,0,1,54401020,0,2.68416,0.5,0,0,0.5,4.40562,0,0,1,2,grab-size bag (bag = 2.3 oz),2.912,0,0,0,0,0
0,0,193.9,Corn puffs (Cheetos),0,0,1,54401050,0,1.1179,0.25,0,0.0756,0.25,2.3674,0,0,1,1,cup,2.3065,9.95085,0,0,0,0
0,0,155.12,Corn puffs (Cheetos),0,0,1,54401050,0,0.89432,0.5,0,0.06048,0.5,1.89392,0,0,1,2,single srvg bag (bag = 1 oz),1.8452,7.96068,0,0,0,0
0,0,332.4,Corn puffs (Cheetos),0,0,1,54401050,0,1.9164,0.5,0,0.1296,0.5,4.0584,0,0,1,2,grab-size bag (bag = 2.1 oz),3.954,17.0586,0,0,0,0
0,0,160.32,"Tortilla chips (Doritos, Tostitos)",0,0,1,54401080,0,1.51328,0.25,0,0,0.25,1.65561,0,0,1,1,cup,1.6064,0,0,0,0,0
0,0,140.28,"Tortilla chips (Doritos, Tostitos)",0,0,1,54401080,0,1.32412,0.5,0,0,0.5,1.44866,0,0,1,2,single srvg bag (bag = 1 oz),1.4056,0,0,0,0,0
0,0,300.6,"Tortilla chips (Doritos, Tostitos)",0,0,1,54401080,0,2.8374,0.5,0,0,0.5,3.10427,0,0,1,2,grab-size bag (bag = 2.1 oz),3.012,0,0,0,0,0
0,0,150.3,"Tortilla chips (Doritos, Tostitos)",0,0,1,54401080,0,1.4187,2,0,0,0.1,1.55213,0,0,10,2,chips,1.506,0,0,0,0,0
0,0,87.15,Baked or low-fat tortilla chips,0,0,1,54401150,0,1.29801,0.25,0,0,0.25,0,0,0,1,1,cup,0.1785,0,0,0,0,0
0,0,107.9,Baked or low-fat tortilla chips,0,0,1,54401150,0,1.60706,2,0,0,0.1,0,0,0,10,2,chips,0.221,0,0,0,0,0
0,0,103.68,Low-fat corn puffs (cheese curls),0,0,1,54401210,0,0.76656,0.25,0,0.05184,0.25,0.57099,0,0,1,1,cup,0.504,2.33928,0,0,0,0
0,0,440,"Popcorn (oil popped, no butter)",0,0,1,54403000,0,2.6664,0.25,0,0,0.25,4.88126,0,0,1,1,"bag, popped",4.3032,0,0,0,0,2.6664
0,0,55,"Popcorn (oil popped, no butter)",0,0,1,54403000,0,0.3333,0.5,0,0,0.5,0.61016,0,0,1,2,"cup, popped",0.5379,0,0,0,0,0.3333
0,0,140,"Popcorn (oil popped, no butter)",0,0,1,54403000,0,0.8484,0.5,0,0,0.5,1.55313,0,0,1,2,single serving bag,1.3692,0,0,0,0,0.8484
0,0,458.48,Buttered popcorn,0,0,1,54403020,0,2.09528,0.25,0,0,0.25,4.40724,0,0,1,1,"bag, popped",8.272,62.32248,0,0,0,2.09528
0,0,72.94,Buttered popcorn,0,0,1,54403020,0,0.33334,0.5,0,0,0.5,0.70115,0,0,1,2,"cup, popped",1.316,9.91494,0,0,0,0.33334
0,0,327.25,Low-fat popcorn,0,0,1,54403070,0,3.37722,0.25,0,0,0.25,0,0,0,1,1,"bag, popped",1.0934,38.88423,0,0,0,3.37722
0,0,32.3,Low-fat popcorn,0,0,1,54403070,0,0.33334,0.5,0,0,0.5,0,0,0,1,2,"cup, popped",0.10792,3.83792,0,0,0,0.33334
72.82361,0,150.85,Caramel corn,0,0,1,54403110,0,0.3332,0.25,0,0,0.25,0.43657,0,0,1,1,cup,1.2635,18.49995,0,0,0,0.3332
104.03373,0,215.5,Caramel corn,0,0,1,54403110,0,0.476,0.5,0,0,0.5,0.62367,0,0,1,2,popcorn ball,1.805,26.4285,0,0,0,0.476
0,0,38.1,Hard pretzels,0,0,0.25,54408010,0,0.5648,0.25,0,0,1,0,0,0,0.25,1,cup,0.075,2.3796,0,0,0,0
0,0,106.68,Hard pretzels,0,0,1,54408010,0,1.58144,0.5,0,0,0.5,0,0,0,1,2,single serving bag (1 oz),0.21,6.66288,0,0,0,0
0,0,228.6,Hard pretzels,0,0,1,54408010,0,3.3888,0.5,0,0,0.5,0,0,0,1,2,grab-size bag (2.1 oz),0.45,14.2776,0,0,0,0
0,0,388.7,Soft pretzel,0,0,1,54408020,0,6.6677,0.5,0,0,0.5,0.55992,0,0,1,1,medium (4 oz),0.805,0,0,0,0,0
0,0,483.34,Soft pretzel,0,0,1,54408020,0,8.29114,0.5,0,0,0.5,0.69625,0,0,1,2,large ( 5 oz),1.001,0,0,0,0,0
0,0,209.56,Soft pretzel,0,0,1,54408020,0,3.59476,0.5,0,0,0.5,0.30187,0,0,1,2,small (2 oz),0.434,0,0,0,0,0
1.98583,0,47.475,"Snack Mix (pretzel, nut, cereal mix)",0,0,0.25,54420010,0,0.36956,0.25,0.11227,0.00225,1,0.12085,0,0,0.25,1,cup,0.37463,5.27006,0,0,0,0.12195
0,0,183.2,Pancakes,0,0,2,55101000,0,2,0.5,0,0,0.25,0,0,0,2,1,"medium (5"" across)",0.616,14.3136,0,0,0,0.5472
0,0,366.4,Pancakes,0,0,2,55101000,0,4,0.5,0,0,0.25,0,0,0,2,2,"large (7"" across)",1.232,28.6272,0,0,0,1.0944
0,0,59.54,Pancakes,0,0,2,55101000,0,0.65,1,0,0,0.5,0,0,0,2,2,"small (3"" across)",0.2002,4.65192,0,0,0,0.17784
3.60189,0,152,Blueberry pancakes,0,0,2,55103000,0.1016,1,0.5,0,0,0.25,0,0,0,2,1,"medium (5"" across)",1.496,36.3312,0,0,0,0.1224
1.17061,0,49.4,Blueberry pancakes,0,0,2,55103000,0.03302,0.325,1,0,0,0.5,0,0,0,2,2,"small (3"" across)",0.4862,11.80764,0,0,0,0.03978
7.20377,0,304,Blueberry pancakes,0,0,2,55103000,0.2032,2,0.5,0,0,0.25,0,0,0,2,2,"large (7"" across)",2.992,72.6624,0,0,0,0.2448
9.90844,0,183.2,Whole wheat pancakes,0,0,2,55105200,0,2,0.5,0,0,0.25,1.24036,0,0,2,1,"medium (5"" across)",1.704,12.9888,0,0,0,0.5472
19.81688,0,366.4,Whole wheat pancakes,0,0,2,55105200,0,4,0.5,0,0,0.25,2.48071,0,0,2,2,"large (7"" across)",3.408,25.9776,0,0,0,1.0944
3.22024,0,59.54,Whole wheat pancakes,0,0,2,55105200,0,0.65,1,0,0,0.5,0.40312,0,0,2,2,"small (3"" across)",0.5538,4.22136,0,0,0,0.17784
3.15051,0,102.96,Waffle,0,0,1,55201000,0,1.05417,0.5,0,0,0.5,0,0,0,1,1,"round (4"" across)",0.5616,25.60896,0,0,0,0
0.67857,0,22.176,Waffle,0,0,1,55201000,0,0.22705,1,0,0,1,0,0,0,1,2,miniature waffle,0.12096,5.51578,0,0,0,0
6.05868,0,198,Waffle,0,0,1,55201000,0,2.02725,0.5,0,0,0.5,0,0,0,1,2,"large round (7"" across)",1.08,49.248,0,0,0,0
2.98895,0,97.68,Waffle,0,0,1,55201000,0,1.00011,0.5,0,0,0.5,0,0,0,1,2,"square (4"" square)",0.5328,24.29568,0,0,0,0
19.51797,0,115.05,"Bran, multigrain, or wheat waffle",0,0,1,55202000,0,1.05417,0.5,0,0,0.5,0.66725,0,0,1,1,"round (4"" across)",0.9165,6.9849,0,0,0,0
37.53455,0,221.25,"Bran, multigrain, or wheat waffle",0,0,1,55202000,0,2.02725,0.5,0,0,0.5,1.28317,0,0,1,2,"large round (7"" across)",1.7625,13.4325,0,0,0,0
18.51704,0,109.15,"Bran, multigrain, or wheat waffle",0,0,1,55202000,0,1.00011,0.5,0,0,0.5,0.63303,0,0,1,2,"square (4"" square)",0.8695,6.6267,0,0,0,0
28.64459,0,87.32,Lowfat waffle,0,0,1,55211050,0,1.00011,0.5,0,0,0.5,0,0,0,1,1,"square (4"" square)",0.111,4.98834,0,0,0,0
15.45674,0,157.95,French toast,0,0,1,55301000,0,1.3052,0.5,0.4186,0.052,0.5,0.17333,0,0,1,1,regular slice (2 oz),1.573,35.1585,0,0,0,0
17.35911,0,177.39,French toast,0,0,1,55301000,0,1.46584,0.5,0.47012,0.0584,0.5,0.19467,0,0,1,2,thick slice (3 oz),1.7666,39.4857,0,0,0,0
75.37793,0,385.84,French toast sticks,0,0,1,55301050,0,1.68116,0.5,0,0,0.5,0.08975,0,0,1,1,fast food order (4 oz),3.5404,183.49236,0.15794,0,0,0
14.93336,0,76.44,French toast sticks,0,0,1,55301050,0,0.33306,1,0,0,1,0.01778,0,0,1,2,stick,0.7014,36.35226,0.03129,0,0,0
0,0,196,"Spaghetti, macaroni, or pasta (plain)",0,0,1,56101010,0,2,0.5,0,0,0.5,0,0,0,1,1,"cup, cooked",0.126,0,0,0,0,0
0,0,32.2,"Spaghetti, macaroni, or pasta (plain)",0,0,1,56101010,0,0.32867,1,0,0,1,0,0,0,1,2,jumbo shell,0.0207,0,0,0,0,0
0,0,77,"Spaghetti, macaroni, or pasta (plain)",0,0,1,56101010,0,0.78595,0.5,0,0,0.5,0,0,0,1,2,lasagne noodle,0.0495,0,0,0,0,0
0,0,218.4,"Spaghetti, macaroni, or pasta (plain)",0,0,2,56101010,0,2,0.5,0,0,0.25,0,0,0,2,2,"ounces dry, cooked yield",0.1404,0,0,0,0,0
0,0,211.2,Egg noodles (no fat added),0,0,1,56112010,0,2,0.25,0,0,0.25,0,0,0,1,1,"cup, cooked",0.48,29.7,0,0,0,0
0,0,252.45,Egg noodles with butter or oil,0,0,1,56112030,0,1.9998,0.25,0,0,0.25,1.00723,0,0,1,1,"cup, cooked",1.056,40.86,0,0,0,0
0,0,302.94,Egg noodles with butter or oil,0,0,1,56112030,0,2.39976,0.5,0,0,0.5,1.20868,0,0,1,2,instant noodle container,1.2672,7.73388,0,0,0,0
0,0,159.6,Mung bean noodles,0,0,1,56117000,0,2.0007,0.25,0,0,0.25,0,0,0,1,1,"cup, cooked",0.0095,0,0,0,0,0
0,0,171.2,Chow fun rice noodles,0,0,1,56117090,0,2,0.25,0,0,0.25,0,0,0,1,1,"cup, cooked",0.176,0,0,0,0,0
0,0,172.2,Whole wheat spaghetti or pasta (plain),0,0,1,56133000,0,2.0006,0.5,0,0,0.5,0,0,0,1,1,"cup, cooked",0.126,0,0,0,0,2.0006
0,0,98.82,Cooked barley,0,0,0.5,56200400,0,1.00035,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.0729,0,0,0,0,1.00035
0,0,55.66,"Grits, no fat added",0,0,0.5,56201010,0,0.99946,0.25,0,0,0.5,0,0,0,0.5,1,"cup, cooked",0.0121,0,0,0,0,0
0,0,88.92,"Grits, with butter",0,0,0.5,56201020,0,1.00035,0.25,0,0,0.5,0,0,0,0.5,1,"cup, cooked",0.75335,35.21232,0,0,0,0
